Ticker,Name,Industry,Mkt Cap,Last Price,Avg 3M Volume,1Wk,1Mo,3Mo,YTD,P/B,DY,P/E LTM,P/E NTM,P/E FY1
7010,SAUDI TELECOM ,Telecommunications,49.442934058318706,37.5,52.6705488330594,1.36612021857923,1.50478796169626,-3.15364684069709,-3.7911596045346,2.29893342641578,4.31266846361186,13.7686860739575,13.6457505929505,14.1281126134347
EAND,EMIRATES TELEC,Telecommunications,37.5588846530879,15.88,16.818328004035,-0.251572327044025,2.98701298701298,-11.2117503059975,-17.2696044114891,3.16555968325936,5.04413619167718,13.2023641055523,12.6133562941904,12.9737320071198
7020,ETIHAD ETISALA,Telecommunications,10.8569220107682,53.4,22.3976702037703,7.52032520325203,3.72549019607844,0.954198473282464,7.84913354106913,2.23062040029801,2.74102079395085,16.9379188452758,15.2328044562881,16.5289854261973
ORDS,OOREDOO QSC,Telecommunications,8.859447386472771,10.2,3.83722841602415,0.800000000000023,7.61182876054236,-4.3643263757115,-7.08849686268778,1.27093139071591,5.45634920634921,10.8778934872929,9.07211060134838,9.30016873224021
IAM,IAM,Telecommunications,8.22967039038252,92.4,1.63410750631052,5.38854225751559,0.43243243243245,-7.83730158730156,-7.09999999961526,4.76704112326535,2.35737351991389,15.4586510205372,14.0127432492016,14.1489928095902
DU,DU,Telecommunications,7.04795044036325,5.7,0.56783884013661,-0.695652173913042,-1.55172413793108,0.808462477084193,14.0165076592565,2.90929676098039,5.95446584938704,13.6205333714995,12.8541731616306,13.0974000620514
ZAIN,ZAIN,Telecommunications,6.32284937940572,445.0,5.6846356854405,-0.444444444444447,-1.96936542669581,-5.48771929824562,-6.79262258210009,1.55860344951918,7.8125,10.1748807631161,8.5941639569932,9.43096413175307
7030,ZAIN KSA,Telecommunications,2.84101711591769,11.72,13.9140716341612,0.679117147707986,0.679117147707986,-6.46687697160883,-15.767045454014,0.999957133996089,4.21585160202361,13.7770807922402,17.8671684699891,20.1536764477945
BEYON,BAH TELECOM CO,Telecommunications,2.29890748945428,0.518,0.09321567723534101,0.773694390715618,0.579150579150522,1.96810419058544,10.4139471656858,1.63751205679934,7.48560460652591,11.832841244606,NaN,NaN
OTEL,OMANTEL,Telecommunications,1.9445093913179,1.0,0.553319459092812,-1.77165354330709,-5.31309297912714,-3.84642603312553,-2.03220765602605,1.21863857633307,6.01202404809619,11.2666516143599,9.15667684710632,10.184467105455
VFQS,VODAFONE QATAR,Telecommunications,1.9659116476882998,1.697,1.82759328541638,-0.992990654205594,2.9143897996357,-3.30861380490591,-5.54909200441925,1.55220654529967,6.48967551622419,12.8691822944347,12.1208644403053,12.6171404354045
STC,KUWAIT TELECM ,Telecommunications,1.7427917793796301,531.0,0.829922819008507,0.187265917603008,-0.742115027829326,-4.50061439153243,1.26666644634694,2.45378973296445,6.54205607476636,16.0708921598078,15.3405178635451,17.8972708408027
YAHSAT,ALYAH SATELLIT,Telecommunications,1.38185441433395,2.04,0.402109821250288,-2.34741784037556,-5.45454545454543,-2.21242424242425,-17.5736909304957,1.5444528711428,7.91346153846154,10.1448522980714,11.5195008617999,11.4809701980619
ETEL,TELECOM EGYPT,Telecommunications,1.07764855195531,31.49,0.8210882362847219,1.02649006622515,-5.27786401738591,-17.3472258400625,-15.4812269556761,1.27759590645187,4.91642084562439,4.51549788137161,3.95998529411765,4.15554012345679
7040,ATHEEB TELECOM,Telecommunications,0.842792979369902,92.3,50.2063651443126,4.6119235095613,-18.1338028169014,-3.42679127725861,80.4878154828066,5.657392559152,,14.2575714603279,NaN,NaN
JTEL,JORDAN TELECOM,Telecommunications,0.7680084745762711,2.89,0.894449746593553,-0.343642611683859,1.75438596491226,13.4507419252996,23.7238406020835,1.71702250270715,7.58620689655172,11.1718930580168,NaN,NaN
ORDS,OOREDOO,Telecommunications,0.493792936793703,0.292,0.0959090163224661,0.0,-2.66666666666669,-3.94736842105269,-5.9207100574835,0.753814029409944,5.03424657534247,17.7615571776156,14.6011378101052,14.6011378101052
